Location ISO Code,Location,City or Regency,Province,Total Regencies,Total Cities,Total Districts
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-LA,Lampung,,Lampung,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-AC,Aceh,,Aceh,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-JA,Jambi,,Jambi,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-RI,Riau,,Riau,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-LA,Lampung,,Lampung,,,
ID-MA,Maluku,,Maluku,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-JA,Jambi,,Jambi,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-LA,Lampung,,Lampung,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-RI,Riau,,Riau,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-RI,Riau,,Riau,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-LA,Lampung,,Lampung,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-MU,Maluku Utara,,Maluku Utara,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-MU,Maluku Utara,,Maluku Utara,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-LA,Lampung,,Lampung,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-LA,Lampung,,Lampung,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-JA,Jambi,,Jambi,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-RI,Riau,,Riau,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-LA,Lampung,,Lampung,,,
ID-MU,Maluku Utara,,Maluku Utara,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-LA,Lampung,,Lampung,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-RI,Riau,,Riau,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-LA,Lampung,,Lampung,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-LA,Lampung,,Lampung,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-LA,Lampung,,Lampung,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-RI,Riau,,Riau,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-JA,Jambi,,Jambi,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-RI,Riau,,Riau,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-JA,Jambi,,Jambi,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-LA,Lampung,,Lampung,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-RI,Riau,,Riau,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-LA,Lampung,,Lampung,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-PA,Papua,,Papua,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-JA,Jambi,,Jambi,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-RI,Riau,,Riau,,,
ID-AC,Aceh,,Aceh,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-AC,Aceh,,Aceh,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-RI,Riau,,Riau,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-MA,Maluku,,Maluku,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-RI,Riau,,Riau,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-RI,Riau,,Riau,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-MU,Maluku Utara,,Maluku Utara,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-RI,Riau,,Riau,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-RI,Riau,,Riau,,,
ID-SU,Sumatera Utara,,Sumatera Utara,,,
ID-AC,Aceh,,Aceh,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-AC,Aceh,,Aceh,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-RI,Riau,,Riau,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-AC,Aceh,,Aceh,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-MA,Maluku,,Maluku,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-RI,Riau,,Riau,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-AC,Aceh,,Aceh,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-LA,Lampung,,Lampung,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-RI,Riau,,Riau,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-AC,Aceh,,Aceh,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-LA,Lampung,,Lampung,,,
ID-MA,Maluku,,Maluku,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-RI,Riau,,Riau,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-MA,Maluku,,Maluku,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-RI,Riau,,Riau,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-JA,Jambi,,Jambi,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-RI,Riau,,Riau,,,
ID-AC,Aceh,,Aceh,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-MA,Maluku,,Maluku,,,
ID-RI,Riau,,Riau,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-JA,Jambi,,Jambi,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-LA,Lampung,,Lampung,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-RI,Riau,,Riau,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-AC,Aceh,,Aceh,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-RI,Riau,,Riau,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-JA,Jambi,,Jambi,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-LA,Lampung,,Lampung,,,
ID-MA,Maluku,,Maluku,,,
ID-PA,Papua,,Papua,,,
ID-RI,Riau,,Riau,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-SU,Sumatera Utara,,Sumatera Utara,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-BT,Banten,,Banten,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-RI,Riau,,Riau,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-BT,Banten,,Banten,,,
ID-JA,Jambi,,Jambi,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-LA,Lampung,,Lampung,,,
ID-MA,Maluku,,Maluku,,,
ID-MU,Maluku Utara,,Maluku Utara,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-AC,Aceh,,Aceh,,,
ID-JA,Jambi,,Jambi,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-AC,Aceh,,Aceh,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-MA,Maluku,,Maluku,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-PA,Papua,,Papua,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BT,Banten,,Banten,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-LA,Lampung,,Lampung,,,
ID-MA,Maluku,,Maluku,,,
ID-RI,Riau,,Riau,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-SU,Sumatera Utara,,Sumatera Utara,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-LA,Lampung,,Lampung,,,
ID-MA,Maluku,,Maluku,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-SU,Sumatera Utara,,Sumatera Utara,,,
ID-AC,Aceh,,Aceh,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
